Split,CaseId,Joint,RMSE_Nm,MAE_Nm,MaxAbsError_Nm,NRMSE_TrainStd,R2,ReferenceAbsPeak_Nm,PredictedAbsPeak_Nm,AbsPeakError_Nm,AbsPeakError_percent
train,18,3,0.00119415837437088,0.000972093671402411,0.00320943551120556,0.0162547051670622,0.999401358453568,0.706190548535358,0.705405999776014,0.000784548759344195,0.111095901944787
train,19,1,0.00242391159438479,0.00202880433316163,0.00438233219569639,0.00355514276352119,0.999986720905953,1.01559389517759,1.0166407144316,0.00104681925400985,0.103074591032944
train,19,2,0.00154199517751258,0.00128175818852667,0.00327742833763889,0.0039411433706633,0.999968358488277,0.933679884703325,0.935009283936447,0.00132939923312159,0.142382764682137
train,19,3,0.00055308671691568,0.000464525823758923,0.00150181862153387,0.00752853365871096,0.999671370219744,0.63443495919911,0.633911660157771,0.000523299041339076,0.0824826932613662
train,20,1,0.0013586524880452,0.00114952671058767,0.00315730184366564,0.00199273091155782,0.999996036494184,1.40734422745224,1.4067231981325,0.000621029319744837,0.0441277483952241
train,20,2,0.0012834033623795,0.00104463007763081,0.0027436876921817,0.00328021561110731,0.999976507883267,0.986047186783601,0.983979131857218,0.00206805492638318,0.209731841853227
train,20,3,0.00110306641758006,0.000921518809888433,0.00219484688345684,0.0150147750769636,0.999737633261551,0.697021034130516,0.696071299982495,0.000949734148021575,0.13625616753536
train,21,1,0.00255363735088235,0.00210228376744709,0.00642747880696604,0.00374541108251559,0.999986291293216,1.22865137407214,1.22718615289444,0.00146522117770154,0.119254428768132
train,21,2,0.000974666483695106,0.000795620540852451,0.00205610450681076,0.00249112345281076,0.999992629796482,0.887717718223876,0.886757514341009,0.000960203882866661,0.108165452052463
train,21,3,0.000771962086532567,0.000609266266852093,0.00168326905107258,0.0105078324500698,0.999636209215963,0.632076146540483,0.631627145780083,0.000449000760399776,0.071035865355349
train,22,1,0.00197928232012339,0.00150276156972874,0.00775027153135296,0.00290300654266975,0.999992045988443,1.15434460923544,1.15621870412672,0.00187409489127544,0.162351422294657
train,22,2,0.00196609745017547,0.00159332276569485,0.00378644597171545,0.00502509478942509,0.999967983588057,0.957385375510694,0.957279899006078,0.000105476504615676,0.0110171418233135
train,22,3,0.000687955751551572,0.000542450002390025,0.0021884747814841,0.00936435078416358,0.999706944088164,0.649962156387576,0.649431365038251,0.000530791349325099,0.08166496219952
validation,23,1,0.0024255431276075,0.00184292067826543,0.00586631287920536,0.00355753572766378,0.999982656324188,1.04873013828734,1.04864892743583,8.12108515104715e-05,0.00774373201890579
validation,23,2,0.00292027625095641,0.00239555592727442,0.00607076498349868,0.00746385433288325,0.999933799320821,0.768921849287799,0.770299751543036,0.00137790225523704,0.179199258873096
validation,23,3,0.00100674348636164,0.000902850291092612,0.00246137659583168,0.0137036417454176,0.998944698020392,0.641572828496404,0.641400460903123,0.000172367593280764,0.0268664110487233
train,24,1,0.00131995056254958,0.000953969523753027,0.00458113994992848,0.00193596693110621,0.999994171518668,1.2148292051133,1.21332462600883,0.00150457910447721,0.123851081135054
train,24,2,0.00159732250683818,0.00131438209347868,0.00326289071987673,0.00408255298099675,0.999900514797461,1.06532086978811,1.06324435983359,0.00207650995451325,0.194918734195667
train,24,3,0.000563029991798544,0.00047036313794509,0.00106576134994574,0.00766388002907926,0.999921504168902,0.62077378663877,0.620925020827529,0.000151234188759064,0.0243622060103301
train,25,1,0.00234873937879547,0.0019438273772478,0.00582875680947359,0.00344488793455412,0.999991393963566,1.28563373571605,1.28417160375608,0.00146213195996836,0.11372849975456
train,25,2,0.00156394469302338,0.00129036674613379,0.00310728486369408,0.0039972435380349,0.99998180582303,0.856424583219598,0.857781854362129,0.00135727114253081,0.158481104947777
train,25,3,0.0006275708628014,0.000486685744780891,0.00177165371709598,0.00854240071100265,0.99985404611611,0.631033923192035,0.630150262581743,0.000883660610292214,0.140033772799771
validation,26,1,0.00305226253706004,0.00246418192911442,0.00888477742886595,0.00447674292087785,0.999986661459179,1.29051212693802,1.2932149266902,0.00270279975217425,0.209436214953449
validation,26,2,0.00210327171151308,0.00177598835371554,0.00599489058831412,0.00537569473849136,0.999968920250832,1.02659817761675,1.02879802309351,0.00219984547676066,0.214284958294745
validation,26,3,0.000989082813046072,0.000783733445566161,0.00214454294480043,0.0134632473019689,0.999561300266107,0.632365690065751,0.630652615781105,0.00171307428464607,0.270899308984956
train,27,1,0.00274996044553621,0.00229868504906475,0.00527663386890881,0.00403335748736288,0.99996219095387,0.961055811085349,0.962969481464579,0.00191367037923007,0.199121669850672
train,27,2,0.00154180286293337,0.00122499261541394,0.00321616556859683,0.00394065183908137,0.999979135574808,0.763639912436283,0.763509547225748,0.000130365210534888,0.0170715553773214
train,27,3,0.00086949837743832,0.000708437344657146,0.00197015129669298,0.0118354818521829,0.99916621742318,0.671105361317291,0.672750025646879,0.00164466432958732,0.245067976563182
validation,28,1,0.00753973873464696,0.00652497245816067,0.0137859868049801,0.0110585087605573,0.999875939910714,1.0962709333294,1.0973866816284,0.00111574829900474,0.101776692702796
validation,28,2,0.00592523713100607,0.00543960624571456,0.0115780132767787,0.0151441517969871,0.999730242753002,1.09240244329367,1.09896750829691,0.00656506500324028,0.600974946874539
validation,28,3,0.00169550755253124,0.00136498937091476,0.0032007221365361,0.0230789951872522,0.997191190817155,0.592517488027618,0.595700633859245,0.00318314583162682,0.537223946287717
train,29,1,0.00132913519099289,0.00108253262313627,0.00278313928672203,0.00194943799392116,0.999996673145607,1.12771842121866,1.1283620479088,0.000643626690136845,0.0570733507608498
train,29,2,0.00134694855578839,0.00109845213047216,0.0027981936727246,0.00344262903586585,0.999985394435962,1.16281750729017,1.16419006110878,0.00137255381861667,0.118036906910292
train,29,3,0.00067556160905269,0.000563452897840382,0.00133246098951068,0.00919564357041229,0.999599930505113,0.631054086494207,0.630424691242152,0.000629395252055964,0.0997371327634595
train,30,1,0.00293802698860572,0.00222943817072208,0.00763913623486959,0.00430919403651876,0.99998824948267,1.38987582408854,1.39089782470743,0.00102200061889612,0.0735317933576072
train,30,2,0.00222018638590558,0.00173543833958772,0.00488282655462818,0.00567451376246428,0.999931536746829,1.10191442291419,1.10328064987404,0.00136622695985067,0.123986666427095
train,30,3,0.000799823050827071,0.000702110880340188,0.00171106976703095,0.0108870717285414,0.999790880170201,0.610946254773068,0.610542049009701,0.000404205763366638,0.0661606090893836
train,31,1,0.00211657318026736,0.00142418752808238,0.00509912677727176,0.00310437057305318,0.999987727783038,1.10281986482434,1.10697756944647,0.00415770462213372,0.377006685746994
train,31,2,0.00126832823336162,0.000993013446690911,0.00289809913880279,0.00324168550047068,0.999986368561746,0.949306459708298,0.950322184664427,0.001015724956129,0.106996528438363
train,31,3,0.000971989994649607,0.000801789624524529,0.00235204155407687,0.0132305824147382,0.999285029554107,0.628746646390845,0.627855553739735,0.000891092651110204,0.141725233243833
validation,32,1,0.00339332361057217,0.00279471685241645,0.00780469488063684,0.00497697601940518,0.999978780728652,1.12378027320149,1.12397883760443,0.000198564402943635,0.0176693262623265
validation,32,2,0.00237781838150203,0.00195738813363867,0.00478909147694984,0.00607740107593274,0.999968115247123,1.01902668590992,1.01505594594804,0.0039707399618798,0.389660056677927
validation,32,3,0.00169935862560584,0.0013565027137257,0.00374225067821743,0.0231314154178915,0.997577392005668,0.628654189074983,0.628383083597148,0.000271105477835043,0.0431247389338094
train,33,1,0.00126282863930881,0.00110378625999529,0.0022318124089378,0.00185218640358272,0.999993096299821,1.07449732289012,1.07307559349224,0.00142172939787644,0.132315769205674
train,33,2,0.000956477097859636,0.000697164604571158,0.00353903910971431,0.00244463369820755,0.999986664145416,1.011594053955,1.01212826262397,0.00053420866896503,0.0528086011257626
train,33,3,0.000683491770051008,0.00055347548836115,0.00167179480943136,0.00930358773571022,0.999624996647092,0.582254091195123,0.582099695347923,0.000154395847199562,0.0265169192512933
train,34,1,0.00204512385307307,0.00151252877889814,0.00572509091438327,0.00299957609163657,0.999990574444074,1.16720233031773,1.16477911946487,0.00242321085286257,0.20760846598061
train,34,2,0.00119772705423497,0.00101893515813004,0.00312145701592276,0.00306123787447689,0.999992934244196,1.0307376430823,1.03062448782951,0.000113155252792652,0.0109780848261517
train,34,3,0.00054644994977271,0.000409923009101729,0.00139326332053613,0.00743819497710329,0.999756438588877,0.624148512357923,0.624285771774862,0.000137259416938429,0.0219914674505731
train,35,1,0.00218932625014419,0.00173939759838672,0.00559704706830955,0.00321107724935926,0.999993980459319,1.43386520722129,1.43247545291899,0.00138975430229715,0.0969236365662558
train,35,2,0.00124304820010128,0.00104693476349385,0.00307592449190286,0.00317707295372143,0.999964295737289,0.722383110710687,0.721676226306751,0.000706884403936847,0.0978545031654197
train,35,3,0.000646490835594523,0.000444071108285498,0.00237105002658433,0.00879993655057088,0.99989480568105,0.709649850905039,0.709889595329889,0.000239744424849864,0.0337834813245025
train,36,1,0.00313426090421766,0.00250484017127762,0.00684289619918702,0.00459700964277328,0.999957859445058,0.975920985116541,0.974161990301683,0.00175899481485819,0.18023947037558
train,36,2,0.00113354573205822,0.000922946570719492,0.00293210003621601,0.00289719858556983,0.999991282074722,1.01982784184568,1.02007000238922,0.000242160543547421,0.0237452375402068
train,36,3,0.000565621695737469,0.000443541677099322,0.00113464444942657,0.00769915791542306,0.999623001928446,0.642447287682296,0.642103986644695,0.00034330103760094,0.0534364521701756
validation,37,1,0.00291860096339395,0.00228037882796168,0.00577338029952829,0.00428070195243631,0.999970153802738,0.883286998323505,0.881351283109495,0.00193571521400959,0.219149066802027
validation,37,2,0.00156820608186116,0.00132842819175489,0.00313732841536829,0.00400813510540994,0.999980073008111,0.97009371596514,0.972666270098479,0.00257255413333923,0.265186145524076
validation,37,3,0.000586323595435872,0.000497371481342425,0.0011083561153572,0.00798094907748137,0.999179805171442,0.617413641056659,0.617835274316333,0.000421633259674259,0.0682902403893546
train,38,1,0.00128672852657797,0.000997283450440455,0.00325771102495198,0.00188724028569243,0.999993316157899,0.787159160915808,0.786346103094257,0.000813057821551499,0.103290142822648
train,38,2,0.000920359606202717,0.000745832430757509,0.00242850330415928,0.00235232198745481,0.999986121170533,1.01794818076294,1.01819928535537,0.000251104592426499,0.024667718570733
train,38,3,0.000513136485525627,0.00039219346185988,0.00113779305895501,0.00698473708487433,0.999615907989269,0.619631595492756,0.620223932866462,0.000592337373706564,0.0955950887616558
train,39,1,0.00234136006116197,0.00204559428854397,0.00428015922642206,0.00343406471486853,0.999979143576539,0.937719264744115,0.939573409196118,0.00185414445200316,0.197729162843756
train,39,2,0.00170045864650441,0.00137809332751632,0.0049360788153554,0.00434615582427998,0.99998644307706,1.0061637470602,1.00860646518544,0.00244271812524643,0.242775406327604
train,39,3,0.000727298300712604,0.000571045969567267,0.00227559100396857,0.00989987567839726,0.998748059524094,0.646830502728687,0.646472434722452,0.000358068006235057,0.0553573161322061
train,40,1,0.00302842463699912,0.00224958095928563,0.00745115388500206,0.00444177995519237,0.999985999488358,1.55673152871647,1.55617601936089,0.00055550935558335,0.0356843389714968
train,40,2,0.00192465647111553,0.00165630026761566,0.00352256471774398,0.00491917692257459,0.999940884874716,1.09598862472048,1.09692085755818,0.000932232837703717,0.0850586234817425
train,40,3,0.000650197209396889,0.000513429258152922,0.0018113406705178,0.00885038715636103,0.999949433384731,0.622861200309629,0.623228497780405,0.000367297470775574,0.0589693932762207
test,41,1,0.00266915712641325,0.00200221581865039,0.00606375503896717,0.0039148435382923,0.999981397854508,1.01860866682783,1.01646495415246,0.0021437126753614,0.210454980914054
test,41,2,0.00197687712000953,0.0014576697277244,0.00528011945678775,0.00505264625321953,0.999937062923249,0.999244811864942,1.00298836915853,0.00374355729358367,0.374638652023309
test,41,3,0.000537221818729616,0.000463638464828844,0.00107660255334174,0.00731258303770913,0.999668638853466,0.613055610611588,0.613769257894644,0.000713647283056118,0.116408245957358
train,42,1,0.00177595045591527,0.00151806642327411,0.00362384248146685,0.00260478039972486,0.999993587010105,1.07401552064596,1.07268102654472,0.00133449410124165,0.124252776201877
train,42,2,0.00202457684556483,0.00162647888248785,0.00457492644464408,0.00517456067934503,0.99997388673523,1.03129940906836,1.03296685992972,0.00166745086135855,0.161684458140519
train,42,3,0.000607987314072409,0.000469461014948389,0.00233316440038378,0.00827583237505454,0.99965223892109,0.626706665658205,0.625689182640011,0.00101748301819393,0.162353948657194
train,43,1,0.00174621923185358,0.001404658024841,0.00398250167281944,0.00256117371608244,0.999994201628961,1.40572474780988,1.40409607807822,0.00162866973166764,0.115859789351017
train,43,2,0.00166551453090313,0.00140340754208783,0.00469770834249944,0.00425684311334932,0.999979610434476,1.04705121167861,1.0462094029332,0.000841808745416062,0.0803980489231744
train,43,3,0.00104904909777727,0.000833374832304041,0.00283960480430467,0.0142794993998393,0.999718665079835,0.683024441288197,0.682268673179878,0.00075576810831901,0.110650228986479
test,44,1,0.00247275065448766,0.00205569035773507,0.00669595775249476,0.00362677484428855,0.999987537094638,1.10151193264345,1.10457495609509,0.00306302345164,0.278074468452578
test,44,2,0.0022308634152138,0.00188040179337471,0.00482356017530861,0.00570180289014128,0.999815159684997,1.01582230135122,1.01563846176318,0.000183839588034029,0.0180976129180754
test,44,3,0.00114050713356142,0.000961775110564421,0.00231741405574892,0.0155244125024361,0.999785426552985,0.622060336076894,0.622658300928224,0.000597964851330235,0.0961265035963199
train,45,1,0.00237824811010294,0.00191941530216876,0.00486875796655695,0.0034881682888424,0.999985305144165,0.967705168659559,0.968286447996584,0.000581279337024898,0.060067813612081
train,45,2,0.000794972321303647,0.000626143736783579,0.00235592411172608,0.00203184804962928,0.999995225796579,0.874283394484327,0.873228647615108,0.0010547468692198,0.120641301879228
train,45,3,0.00053315885984411,0.000491345538237537,0.00109033448097151,0.00725727864910609,0.999609485254739,0.6333143794932,0.634309409859364,0.000995030366163885,0.157114759806992
train,46,1,0.00209844075312365,0.00167619562720885,0.00568879548011161,0.0030777758047892,0.999982810729965,1.06458038177064,1.06484215305219,0.00026177128154381,0.0245891513713999
train,46,2,0.00113451885023746,0.000729261826715166,0.00399247702717753,0.00289968575175354,0.999981596816196,0.895358299663726,0.891931227792546,0.00342707187118008,0.382759826146381
train,46,3,0.000818879820189996,0.0006896518281168,0.00195316675636692,0.0111464696225555,0.999591499936512,0.635371470682011,0.635121762068056,0.000249708613955346,0.0393012002391778
train,47,1,0.00186243447615525,0.00157379348753616,0.00381554056438604,0.00273162621350317,0.999993656396543,1.17945900119105,1.17777890461619,0.00168009657485491,0.14244637356265
train,47,2,0.00115574187563226,0.000839933993637233,0.00275731511360111,0.00295392910287418,0.999963462213403,0.905681915576306,0.90387426275637,0.001807652819936,0.199590252256031
train,47,3,0.000466677978997304,0.000352593537622691,0.00146476711035448,0.00635235084337786,0.999921813332256,0.626708410139444,0.627889870046596,0.00118145990715224,0.188518278682324
train,48,1,0.00211572476195684,0.00183725456465758,0.00420416549891317,0.00310312620084749,0.999986639128138,0.922144088936601,0.920726255061629,0.00141783387497252,0.153754049067054
train,48,2,0.00166187049777312,0.00131165349000798,0.00400839183838769,0.00424752942857113,0.999963207422103,1.0277281034948,1.02589558068836,0.00183252280644064,0.178308134243788
train,48,3,0.000730593932594494,0.000581048576756043,0.00169856961982517,0.00994473532660558,0.999351912513789,0.626714631218255,0.626481744293129,0.000232886925126574,0.0371599630080234
train,49,1,0.00184923453533006,0.00155695570541623,0.00398693892074387,0.00271226590588621,0.999992032208857,1.03588223345064,1.03559272662152,0.000289506829121766,0.0279478515774315
train,49,2,0.00136433070803828,0.00113926889409488,0.00255805485420452,0.00348705560418885,0.999955948534776,0.992135999558853,0.992335557779527,0.00019955822067419,0.0201139985609757
train,49,3,0.000840092911709835,0.000725152579203135,0.00179968274483433,0.011435219051222,0.999526411672248,0.601609972939022,0.601849799697002,0.000239826757979955,0.0398641593004748
train,50,1,0.00143444794510965,0.00116931395130519,0.00439691201534787,0.00210389984664385,0.999993053659474,0.884130284858406,0.885363949318821,0.00123366446041528,0.139534238510205
train,50,2,0.00117215942031604,0.0010342232762801,0.00265554462630013,0.00299589025705717,0.999992919768311,1.02160054976605,1.02024191132151,0.00135863844453721,0.13299116223541
train,50,3,0.00057713319834634,0.000441265448992681,0.00164392157690851,0.00785585076701876,0.999289668371649,0.6278726383164,0.629516559893309,0.00164392157690851,0.261824051023561
validation,51,1,0.00820470920997585,0.00729869933941732,0.0168453403862437,0.0120338186599766,0.999824471855232,1.05641371624174,1.05438806344849,0.00202565279325384,0.191748058749202
validation,51,2,0.0050546344183749,0.00422605034654375,0.0139647349093603,0.0129190020952204,0.999885962781489,0.755332772120175,0.753781461652487,0.00155131046768842,0.205381061824443
validation,51,3,0.00393725779590482,0.00333595551826247,0.00717145341160663,0.0535933641740498,0.980579991487663,0.699746309951989,0.696181897529127,0.00356441242286132,0.509386383631788
train,52,1,0.00192721046935767,0.00166716150130599,0.0048493161804381,0.00282663293900295,0.999984980140269,0.811441603083108,0.812218327155047,0.000776724071939072,0.0957214997342847
train,52,2,0.0017679013866188,0.00151417882406476,0.00305397709564587,0.00451853088224221,0.999916901776902,1.02975047170944,1.02914929212506,0.000601179584378109,0.0583810933711077
train,52,3,0.000438803968513537,0.000354745992272463,0.000921376350382919,0.00597293398212951,0.999807410801665,0.621934886683358,0.621201135392682,0.000733751290675655,0.117978795913603
validation,53,1,0.0043163707536202,0.00346120681349994,0.00896661170311097,0.00633080607599559,0.999972409335623,1.25570246641887,1.25859752997213,0.00289506355326274,0.230553306271601
validation,53,2,0.00286617767900382,0.0024573057358111,0.00570686139693988,0.00732558526996877,0.999942945579439,0.873083321782431,0.867835831940294,0.00524748984213708,0.601029673940413
validation,53,3,0.000881205419970417,0.000689941351974958,0.00213061451159408,0.0119948363639643,0.999713638182604,0.638449271938275,0.639153175684966,0.000703903746690493,0.110252102653904
train,54,1,0.0016576117064969,0.00126320454128704,0.00443009258517355,0.00243121336468386,0.999992240137932,1.31618674226777,1.31694027130264,0.000753529034864586,0.0572509212155006
train,54,2,0.0014857275947096,0.00120413562695641,0.00430740336960372,0.00379733059214026,0.999992678977026,0.967269361355521,0.966765978349215,0.000503383006306368,0.0520416573105275
train,54,3,0.00088011270882546,0.000723143684741794,0.00204658296506655,0.0119799625433093,0.999741136845477,0.70591041074248,0.705165635425288,0.000744775317192303,0.105505642905726
test,55,1,0.00909458061101415,0.00691429288095166,0.0238005625602771,0.0133389899703473,0.999867880140204,1.346089835232,1.34467191354418,0.00141792168782318,0.105336334226073
test,55,2,0.00465458135902656,0.00397569306981416,0.0111290757600508,0.0118965174041155,0.999204564700478,0.871940210182177,0.868871128802175,0.00306908138000261,0.351983008027739
test,55,3,0.00136228562644172,0.00117673220551936,0.00290367697961541,0.0185432281734009,0.999684732846857,0.658274944487581,0.656058790913822,0.00221615357375893,0.336660781686601
train,56,1,0.00250359862815758,0.00175036548034277,0.00816267061071188,0.00367201946072422,0.999989069881683,1.28221464715944,1.28059209281121,0.00162255434822822,0.126543114432732
train,56,2,0.00167439565291037,0.00137817734248153,0.00354951832560901,0.00427954213059224,0.999965757845279,0.997738414225663,0.998391853727604,0.00065343950194019,0.0654920661190858
train,56,3,0.000819436427866511,0.000652331063220667,0.00208441270873894,0.0111540460829896,0.999777671341815,0.655463058990948,0.654750397992902,0.000712660998045789,0.108726340603068
test,57,1,0.00300646972419523,0.00246713400328827,0.00657712894053331,0.00440957876041311,0.999970949391855,0.896073583177334,0.893930132986359,0.00214345019097506,0.239204707204371
test,57,2,0.00194560631525001,0.00153311629971733,0.00610831297571873,0.00497272205717108,0.999941299210433,1.01302050164222,1.01240274107969,0.000617760562526604,0.0609820395071123
test,57,3,0.0011067586091286,0.000890846838407473,0.00278575420220017,0.0150650326360362,0.999103628394734,0.622344130581774,0.62237310574455,2.89751627758905e-05,0.00465581040328993
train,58,1,0.0019364382808036,0.00158837035703061,0.00562041549211711,0.00284016733817871,0.999990669287918,0.971661580069483,0.975373055967979,0.00371147589849607,0.381972074910142
train,58,2,0.000893791302372673,0.000745669546496232,0.00239543292395505,0.00228441678513216,0.999990595283205,1.02116602664552,1.02110313394164,6.28927038761606e-05,0.00615891071922556
train,58,3,0.000502380221546421,0.000415750395692572,0.000994213383449849,0.00683832442853534,0.999758847253148,0.628265652482245,0.62884331839572,0.000577665913475855,0.0919461236172195
validation,59,1,0.0072469281120796,0.0055050624594414,0.0151248714014905,0.0106290444317781,0.999907771516343,1.61277437926485,1.60983634893239,0.00293803033245332,0.182172433430681
validation,59,2,0.00271633840569536,0.00225384398959736,0.0066214459767121,0.00694261516261912,0.999926733348398,0.83760493985373,0.841016386807688,0.00341144695395734,0.407285916264185
validation,59,3,0.00323445891539842,0.00265468701756974,0.00661555693842231,0.0440269709388214,0.998041123454315,0.71638622412771,0.722846619925657,0.00646039579794655,0.901803465834772
train,60,1,0.00220490536862222,0.00170987669154446,0.00538229235804188,0.00323392708862216,0.999988556663415,1.047265528489,1.04834145703891,0.00107592854990357,0.102736939260851
train,60,2,0.00115874015262963,0.00095822067412416,0.00279018740838172,0.00296159231718505,0.999982607396136,1.02000034769632,1.0213079949321,0.00130764723578314,0.128200665689622
train,60,3,0.000539476910666034,0.000394505936052908,0.0014248154376244,0.00734327901182598,0.999865552384017,0.62248776641722,0.622015403456035,0.000472362961184247,0.0758830914706922
train,61,1,0.00208329771398573,0.00161348885291326,0.00431050695144308,0.00305556556158825,0.999992545161307,1.18885131660529,1.19181143412304,0.00296011751774317,0.248989716072792
train,61,2,0.00164707303415097,0.00141976187015922,0.00358463164877296,0.00420970899533792,0.999961839947899,0.962849522359983,0.962274657882858,0.00057486447712507,0.059704498343215
train,61,3,0.000948576223069051,0.000813173228788885,0.00238798495607961,0.0129118776582678,0.999603351922962,0.627576734544922,0.626546282875431,0.00103045166949034,0.164195326685837
test,62,1,0.00640889152375913,0.00466023758809578,0.0181535319371795,0.00939989906218817,0.999943309040408,1.35614083922884,1.35073418835567,0.00540665087316894,0.398679157560317
test,62,2,0.00817894841866706,0.00587923539586526,0.0269731405697162,0.0209043509404645,0.998637230400765,1.06223147901779,1.06285533304252,0.000623854024732973,0.0587305156226239
test,62,3,0.00150395629533273,0.00124090303658439,0.00335893317564229,0.0204716281269306,0.999631550007495,0.610524350472965,0.609219775999441,0.00130457447352417,0.213680989548334
validation,63,1,0.00414481034493947,0.00324019098835366,0.00971131505788581,0.0060791790171371,0.999970693644579,1.34927836343422,1.34549236550632,0.00378599792790091,0.28059428139533
validation,63,2,0.00372002929309617,0.00276002280663532,0.0116539745170254,0.00950792129636192,0.99952750510632,1.06004958043884,1.05732628110018,0.00272329933865589,0.256903015567301
validation,63,3,0.00523574233686101,0.00485101658509812,0.0088292591781024,0.0712681415153303,0.994138625362019,0.618881462997815,0.617136599813493,0.00174486318432188,0.281938188271126
train,64,1,0.00159067364214908,0.00111728897281856,0.00578060722083129,0.00233303553690271,0.999994287783212,1.23985844847044,1.2402550962093,0.000396647738854838,0.0319913728332589
train,64,2,0.00137343813712747,0.00100032003088822,0.00327573701058276,0.00351033303352333,0.9999767821125,1.14204782682531,1.1420068373297,4.09894956154844e-05,0.00358912250894323
train,64,3,0.000788311983320265,0.000658257973221372,0.00151454377127069,0.01073038479949,0.999702365668705,0.633833380469918,0.633993027159412,0.000159646689493531,0.0251874852938749
train,65,1,0.00193931343635693,0.00142826294660721,0.00509403539118325,0.00284438431889826,0.999990944503477,1.23325501725245,1.23251186980248,0.00074314744997106,0.0602590250657733
train,65,2,0.000995794679756557,0.000825471633378575,0.00225483904624302,0.00254512443222756,0.999992572012042,1.02098021389919,1.02141543865178,0.000435224752597163,0.0426281280158224
train,65,3,0.000842215255517732,0.00064790042097156,0.00212475721274574,0.0114641080776701,0.999582967499984,0.673337699733405,0.674163263289777,0.000825563556372422,0.122607653885901
test,66,1,0.00204698858694341,0.00175220801059331,0.00530698663189089,0.00300231109036359,0.999983078428302,0.865976407148171,0.867788572452533,0.00181216530436268,0.209262664595043
test,66,2,0.0028473968747212,0.00196361378622335,0.011707568654362,0.00727758392510491,0.999951173827621,0.920475057919048,0.922501688424571,0.00202663050552343,0.220172234770284
test,66,3,0.00134954305369819,0.000987769895616433,0.00365568447040776,0.0183697781792784,0.995248834992287,0.662450312922997,0.663031142099547,0.000580829176550002,0.0876789043976974
test,67,1,0.00339279760099496,0.00265156416950373,0.00761122645077661,0.00497620452297508,0.999947231764967,0.830044299187463,0.822603979723948,0.00744031946351564,0.896376189897217
test,67,2,0.00206950552999788,0.00169228700818621,0.00375161370947034,0.00528939267712831,0.999952240503109,0.872962228475179,0.872930923955622,3.13045195570183e-05,0.00358601077296306
test,67,3,0.000755293013360351,0.0006356300539437,0.0014890452144618,0.0102809355194468,0.998463935891405,0.621796912017578,0.620779205392661,0.00101770662491651,0.163671868619339
train,68,1,0.00256368801639574,0.00214099640719469,0.00577356241235813,0.00376015235891003,0.999992831514086,1.66082493343468,1.66114119999095,0.000316266556268596,0.0190427389366403
train,68,2,0.00155781870578783,0.00129331017584775,0.0039968936832967,0.0039815862945271,0.999983703152247,1.19966387708465,1.19582973868374,0.00383413840090685,0.319601054440711
train,68,3,0.000869968679468688,0.000675604032388157,0.00222843508473597,0.0118418835330715,0.999850808140427,0.642139022779217,0.642448706371001,0.000309683591783627,0.0482268762367528
train,69,1,0.00235422672223682,0.00208993376881349,0.00369821193151709,0.00345293620222678,0.999977409250113,0.839438398465107,0.835807512089469,0.00363088637563769,0.432537561097595
train,69,2,0.000877606706827502,0.000657665652209424,0.00267468533811899,0.00224305101929195,0.999988541574113,1.22089534886693,1.22055363276475,0.000341716102176814,0.0279889756721531
train,69,3,0.000865129106528734,0.000725638106696721,0.00167834450468973,0.0117760079901269,0.996719764703,0.582800254883781,0.581660360294305,0.00113989458947594,0.195589240039583
train,70,1,0.00173189339093873,0.0014933554461223,0.00371746061180234,0.00254016205469274,0.999992533744331,0.9936522486744,0.995094362525514,0.0014421138511137,0.145132651089713
train,70,2,0.00147486194477176,0.00120316118647774,0.00329050734641716,0.00376955937414623,0.999985353869624,1.01559159035978,1.01682360700533,0.00123201664554884,0.121310244909805
train,70,3,0.000658555708104887,0.00050558636953292,0.00189066755608369,0.0089641617904914,0.999458845510303,0.622771502711276,0.624485222887758,0.00171372017648175,0.275176396000934
train,71,1,0.00309040938921914,0.00245179190358186,0.00795963517081921,0.00453269277718396,0.999988078364987,1.39552193263405,1.39512176032793,0.000400172306120217,0.0286754580320276
train,71,2,0.00129172711726659,0.00114637870003747,0.00264890894290337,0.00330149006894653,0.999980748926643,1.02173560624309,1.02087117342299,0.000864432820102845,0.0846043550622015
train,71,3,0.00113682072536992,0.000971025292173546,0.0020883862711934,0.0154742336655546,0.99952410991135,0.588775545301462,0.58881686451809,4.13192166277554e-05,0.00701782146991165
train,72,1,0.00234126118432979,0.00187569499705675,0.00567540204897465,0.00343391969256028,0.999991570764413,1.60355445683206,1.60359038029532,3.59234632656413e-05,0.00224023968207546
train,72,2,0.00147043560067508,0.00121335105260466,0.00326961311116636,0.003758246202129,0.999976357391487,1.06322966243351,1.06381806006981,0.000588397636297699,0.0553405964004972
train,72,3,0.000761136895886603,0.000608765920847632,0.00184803058198857,0.0103604815742532,0.999913775308537,0.713291833848941,0.712410847811919,0.000880986037022358,0.123509900887065
train,73,1,0.0020248410827025,0.00171561634693033,0.00536474465478542,0.00296982742238884,0.999989833175711,1.08649036832925,1.08837067289337,0.00188030456411958,0.17306223956785
train,73,2,0.00174465520278401,0.00145370026297065,0.00345270491474037,0.0044591165957063,0.999986296237123,0.959402875298548,0.961643055716735,0.00224018041818685,0.233497363398015
train,73,3,0.000772806914237017,0.000580153662204723,0.00208051627099382,0.0105193321184116,0.999254520781125,0.655514404755944,0.655544860342228,3.04555862837841e-05,0.00464605904352675
